Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
365	0.25438598	0.43551555	1.0	0.0	8.745614	0.1844897	0.00027698514	0.18458953	0.1837175	366000	-0.03711964	0.16424786	-0.004991941	-0.0014247894	0.66553295	-0.15168358	0.039	79.0	456.43187069892883
366	0.24561404	0.43045068	1.0	0.0	8.754386	0.22260152	0.00027700354	0.22270139	0.22182935	367000	0.0076237107	0.15895806	-6.143283e-05	-6.610155e-05	0.8750049	0.19545995	0.585	0.0	457.4730317592621
367	0.22807017	0.4195881	1.0	0.0	8.77193	0.21446708	0.00027597888	0.21456608	0.21369405	368000	0.014270863	0.15091653	-0.0001552673	-0.00024670362	0.87409276	0.18942435	0.575	0.0	458.58779215812683
368	0.22807017	0.41958812	1.0	0.0	8.77193	0.19879721	0.00027607128	0.19889626	0.19802423	369000	0.0071961614	0.15066974	-0.012458181	1.4901161e-08	0.54191005	0.039011315	0.0	15.0	459.7216856479645
369	0.25438598	0.43551555	1.0	0.0	8.745614	0.19875303	0.0002771507	0.19885293	0.1979809	370000	-0.022323804	0.16337366	0.00027963333	-0.00055357814	0.7252387	0.044763993	0.0	0.0	460.7986283302307
370	0.3043478	0.4601307	1.0	0.0	8.695652	0.22197963	0.00027716914	0.22207958	0.22120754	371000	-0.041376185	0.18647893	0.00041532516	-0.0020799786	0.7378442	0.054964263	0.0	0.0	463.5097885131836
371	0.2631579	0.44034737	1.0	0.0	8.736842	0.26702008	0.00027705656	0.26712	0.266248	372000	0.028747128	0.16796428	-0.00028786436	-0.0013415366	0.74793255	0.06535124	0.0	0.0	464.6365714073181
372	0.25438598	0.43551555	1.0	0.0	8.745614	0.23087971	0.00027724268	0.23097965	0.23010762	373000	0.0044707	0.16288991	2.3236498e-06	-7.222593e-05	0.63224834	-0.056234673	0.0	79.0	465.9308030605316
373	0.27192983	0.44495392	1.0	0.0	8.72807	0.22250621	0.00027715074	0.22260608	0.22173405	374000	-0.0155088175	0.17054035	-2.6816502e-05	-0.00024220347	0.7585883	0.06474623	0.0	0.0	467.1201891899109
374	0.2631579	0.4403474	1.0	0.0	8.736842	0.23786804	0.0002771507	0.23796795	0.23709592	375000	0.0047244183	0.16667667	-0.00034533488	-5.7652593e-05	0.6332507	0.016452648	0.0	53.0	468.3409368991852
375	0.19469027	0.3959621	1.0	0.0	8.805309	0.23034284	0.00027614526	0.23044191	0.22956988	376000	0.053713586	0.13623862	-0.0021837242	-0.003727913	0.6773915	0.026354922	0.0	7.0	469.42172169685364
376	0.28947368	0.45351815	1.0	0.0	8.710526	0.1701419	0.00027727944	0.17024188	0.16936985	377000	-0.07847106	0.18426843	-0.011014201	-0.006937921	0.66804457	-0.15732576	0.0	79.0	470.64347529411316
377	0.19469027	0.3959621	1.0	0.0	8.805309	0.252934	0.00027629023	0.2530331	0.2521611	378000	0.0914402	0.13950391	-0.025896154	-0.0069790035	0.53670055	0.05747744	0.0	11.0	471.7033097743988
378	0.31304348	0.46373188	1.0	0.0	8.686956	0.16862002	0.00027713232	0.1687199	0.16784787	379000	-0.09419973	0.19890037	0.0020468235	-0.01140137	0.7340567	0.06464665	0.0	0.0	472.7856147289276
379	0.25438598	0.43551555	1.0	0.0	8.745614	0.27669975	0.00027703817	0.27679956	0.27592754	380000	0.048168734	0.16576095	-0.0039729252	-0.0029357523	0.6339901	0.03043483	0.0	26.0	473.9263186454773
380	0.22807017	0.41958812	1.0	0.0	8.77193	0.22191754	0.0002760528	0.22201653	0.2211445	381000	0.018482802	0.15120637	-0.00021621585	-0.0005363077	0.72007036	0.038018554	0.0	0.0	476.44802951812744
381	0.21238938	0.40899897	1.0	0.0	8.787611	0.198433	0.00027610827	0.19853203	0.19766	382000	0.010246945	0.14183657	-0.0001122253	-0.0001861155	0.73183775	0.048144206	0.0	0.0	477.486857175827
382	0.38793105	0.48727867	1.0	0.0	8.612069	0.18458962	0.00027815	0.18469037	0.18381834	383000	-0.15293267	0.23616101	-0.015376151	-0.025489002	0.6457977	-0.22876704	0.485	79.0	478.7069926261902
383	0.25438598	0.43551555	1.0	0.0	8.745614	0.34236002	0.00027736847	0.34245998	0.34158796	384000	0.14845651	0.17717288	-0.047154747	-0.014314115	0.46410263	0.05742149	1.0	14.0	479.80334544181824
384	0.31304348	0.46373188	1.0	0.0	8.686956	0.22433859	0.00027711396	0.22443853	0.2235665	385000	-0.049663696	0.19010168	-0.006553691	-0.0026131272	0.6644417	-0.15167801	0.473	79.0	481.06966161727905
385	0.28070176	0.44934207	1.0	0.0	8.719298	0.2747236	0.0002768545	0.27482337	0.27395135	386000	0.02248538	0.17466055	-0.00023004226	-0.0008111447	0.8736212	0.19838458	0.605	0.0	482.1277561187744
386	0.22807017	0.4195881	1.0	0.0	8.77193	0.24666445	0.00027588636	0.24676338	0.24589135	387000	0.03769786	0.152965	-0.00022714958	-0.0022948533	0.87035644	0.19273938	0.602	0.0	483.2029745578766
387	0.22807017	0.4195881	1.0	0.0	8.77193	0.19945092	0.00027603432	0.19954997	0.19867794	388000	0.0070437356	0.15067002	-0.011492585	-2.8312206e-07	0.5459441	0.03535687	0.0	14.0	484.3428337574005
388	0.21238938	0.40899897	1.0	0.0	8.787611	0.19876209	0.00027612675	0.19886114	0.1979891	389000	0.01124059	0.14184546	-0.0005091792	-0.00019492209	0.66717803	0.01914614	0.0	62.0	485.6382546424866
389	0.23684211	0.4251446	1.0	0.0	8.763158	0.1849021	0.00027597888	0.18500108	0.18412904	390000	-0.021684162	0.15531358	-0.0032970235	-0.00047019124	0.67316717	-0.16136096	0.0	79.0	487.01124000549316
390	0.24561404	0.43045068	1.0	0.0	8.754386	0.20653467	0.0002769299	0.20663448	0.20576245	391000	0.001463827	0.1589552	-0.014263522	-6.298721e-05	0.53162646	0.0412294	0.0	17.0	489.79880356788635
391	0.24561404	0.43045068	1.0	0.0	8.754386	0.21449563	0.00027724268	0.2145956	0.21372357	392000	-0.001989004	0.15889204	-0.0002303659	2.2351742e-07	0.65978223	-0.14318757	0.0	79.0	491.01408433914185
392	0.21238938	0.40899897	1.0	0.0	8.787611	0.21447624	0.00027660682	0.21457544	0.21370341	393000	0.02266851	0.14252792	-7.378496e-05	-0.0008742362	0.859998	0.18482731	0.601	0.0	492.0679705142975
393	0.33043477	0.4703697	1.0	0.0	8.669565	0.18451752	0.00027842444	0.18461835	0.18374632	394000	-0.10239128	0.20467287	-0.0027565062	-0.011355072	0.5511998	-0.009728649	0.426	79.0	493.3533489704132
394	0.33043477	0.4703697	1.0	0.0	8.669565	0.29112545	0.00027812942	0.2912262	0.2903542	395000	-0.002594254	0.19328147	1.0071555e-05	-7.4505806e-08	0.7142968	0.025779417	0.0	0.0	494.46374130249023
395	0.3043478	0.4601307	1.0	0.0	8.695652	0.29141352	0.00027722176	0.29151347	0.29064146	396000	0.01849361	0.18496598	-7.628463e-05	-0.0005674213	0.7181848	0.03000503	0.0	0.0	495.51332926750183
396	0.20353982	0.40263057	1.0	0.0	8.79646	0.26735774	0.00027621648	0.26745683	0.2665848	397000	0.081013665	0.14527328	-0.0051388294	-0.008099422	0.6648029	0.037409082	0.0	8.0	496.5603988170624
397	0.27192983	0.44495392	1.0	0.0	8.72807	0.1771798	0.00027720592	0.17727974	0.17640771	398000	-0.058794335	0.17399888	-0.006745167	-0.003681615	0.6572925	-0.14242828	0.0	79.0	497.81825017929077
398	0.2631579	0.4403474	1.0	0.0	8.736842	0.23787312	0.00027683785	0.23797289	0.23710085	399000	0.01353998	0.16667657	-0.013231712	-5.7831407e-05	0.5486847	0.046145946	0.0	13.0	498.92097878456116
399	0.22807017	0.4195881	1.0	0.0	8.77193	0.23024213	0.00027603432	0.2303411	0.22946908	400000	0.027050026	0.15166107	-0.001687523	-0.0009911805	0.6568279	0.029556464	0.0	34.0	500.0426411628723
400	0.28070176	0.44934204	1.0	0.0	8.719298	0.19843498	0.0002771507	0.19853489	0.19766286	401000	-0.04594856	0.17610767	-0.0060847215	-0.0022424757	0.6658184	-0.15046436	0.0	79.0	502.91063928604126
401	0.14285715	0.3499271	1.0	0.0	8.857142	0.2463356	0.00027474316	0.24643365	0.24556161	402000	0.096698105	0.11698595	5.0887465e-06	-0.014926612	0.8720335	0.19430219	0.591	0.0	503.9764516353607
402	0.24561404	0.43045068	1.0	0.0	8.754386	0.12498901	0.000276817	0.1250888	0.12421677	403000	-0.0857613	0.1668849	-0.001801379	-0.007974729	0.54222506	0.016315704	0.0	51.0	505.1276879310608
403	0.24561404	0.43045068	1.0	0.0	8.754386	0.21317518	0.00027700354	0.21327505	0.21240301	404000	-0.0029943385	0.15889399	-0.00023326022	-1.9818544e-06	0.69627035	-0.07188618	0.0	79.0	506.4083619117737
404	0.27192983	0.4449539	1.0	0.0	8.72807	0.21447052	0.0002772243	0.21457043	0.2136984	405000	-0.022587994	0.17085521	2.2538006e-06	-0.0005553216	0.77061045	0.08074835	0.0	0.0	507.4523684978485
405	0.3043478	0.4601307	1.0	0.0	8.695652	0.23794265	0.00027718753	0.23804256	0.23717053	406000	-0.032539543	0.18527737	-0.0009053983	-0.0008788407	0.62116975	-0.095488295	0.0	79.0	508.66546177864075
406	0.19469027	0.3959621	1.0	0.0	8.805309	0.26762018	0.00027606898	0.26771918	0.26684716	407000	0.093973905	0.14217117	-0.013240799	-0.009634465	0.5937254	0.04269349	0.0	8.0	509.71120858192444
407	0.27192983	0.44495392	1.0	0.0	8.72807	0.17025161	0.00027716914	0.17035152	0.16947949	408000	-0.06061271	0.17488788	0.0010437444	-0.0045656264	0.726017	0.050947633	0.0	0.0	510.7680025100708
408	0.31304348	0.46373188	1.0	0.0	8.686956	0.2371553	0.00027702193	0.23725517	0.23638314	409000	-0.03854944	0.18895505	-0.0032853223	-0.001468122	0.64531106	-0.129057	0.0	79.0	511.982994556427
409	0.18584071	0.3889781	1.0	0.0	8.814159	0.275223	0.00027581057	0.27532193	0.2744499	410000	0.11478889	0.14069182	-0.023393929	-0.012909964	0.56352526	0.058872093	0.0	9.0	513.0428333282471
410	0.28070176	0.44934207	1.0	0.0	8.719298	0.16320162	0.00027724268	0.16330157	0.16242954	411000	-0.072987	0.18068165	0.0016781017	-0.0067861974	0.73494387	0.06593758	0.0	0.0	515.6909325122833
411	0.31304348	0.46373188	1.0	0.0	8.686956	0.24436389	0.00027729786	0.2444638	0.24359177	412000	-0.032357603	0.18845472	-0.0017022714	-0.00096824765	0.6320655	-0.11971468	0.486	79.0	516.8691687583923
412	0.28947368	0.45351815	1.0	0.0	8.710526	0.27503246	0.0002771483	0.27513233	0.2742603	413000	0.022785205	0.1777102	-0.009631864	-0.00043606758	0.5736535	0.039427307	0.0	12.0	517.9888942241669
413	0.2631579	0.44034737	1.0	0.0	8.736842	0.25439426	0.0002770749	0.25449407	0.25362206	414000	0.01864468	0.16719864	-0.00023245811	-0.0005785376	0.7286979	0.04888302	0.0	0.0	519.0084309577942
414	0.23684211	0.4251446	1.0	0.0	8.763158	0.23052987	0.0002760713	0.23062885	0.22975682	415000	0.020463688	0.15541421	-0.0014394335	-0.0005709827	0.6472583	0.0271657	0.0	37.0	520.2350778579712
415	0.24561404	0.43045068	1.0	0.0	8.754386	0.20669556	0.00027716914	0.2067955	0.20592347	416000	-0.00905858	0.15895268	-0.0012237532	-6.0379505e-05	0.66681206	-0.15308625	0.0	79.0	521.4197170734406
416	0.2982456	0.45748788	1.0	0.0	8.701755	0.21448037	0.00027724268	0.21458031	0.21370828	417000	-0.034618422	0.18281811	-0.00025918707	-0.0022185743	0.87393045	0.18533362	0.563	0.0	522.4329154491425
417	0.23684211	0.4251446	1.0	0.0	8.763158	0.26185498	0.00027625335	0.2619541	0.26108208	418000	0.044870272	0.1578916	-0.00016218051	-0.0030461699	0.8713162	0.18417728	0.571	0.0	523.4631898403168
418	0.19469027	0.3959621	1.0	0.0	8.805309	0.20633274	0.0002762561	0.20643182	0.20555979	419000	0.029998472	0.13388151	-0.00021721423	-0.0013813525	0.8674359	0.1833656	0.584	0.0	524.500979423523
419	0.3043478	0.4601307	1.0	0.0	8.695652	0.16881794	0.00027735298	0.16891792	0.1680459	420000	-0.09407581	0.19415438	-0.0028664544	-0.00975582	0.54846066	-0.001802371	0.0	79.0	525.742919921875
420	0.25438598	0.43551555	1.0	0.0	8.745614	0.26742694	0.00027707493	0.26752678	0.26665476	421000	0.037829455	0.16484202	-0.00035772845	-0.0020197034	0.70511204	0.021511387	0.0	4.0	528.4095766544342
421	0.3043478	0.46013066	1.0	0.0	8.695652	0.22251907	0.00027715074	0.22261894	0.2217469	422000	-0.041851882	0.18642974	9.5151365e-05	-0.0020314604	0.7146133	0.0253458	0.0	0.0	529.6134233474731
422	0.2631579	0.44034737	1.0	0.0	8.736842	0.2676855	0.00027707487	0.2677854	0.26691338	423000	0.03055329	0.16801319	-9.587407e-05	-0.0013905317	0.7168894	0.027074927	0.0	0.0	530.759260892868
423	0.22807017	0.4195881	1.0	0.0	8.77193	0.2301847	0.00027599733	0.23028369	0.22941166	424000	0.026595876	0.15165763	-0.0012302268	-0.0009878576	0.66696584	0.022844173	0.0	14.0	531.860063791275
424	0.32173914	0.46714354	1.0	0.0	8.678261	0.19844541	0.0002781866	0.19854617	0.19767414	425000	-0.07982609	0.19765817	-0.011952236	-0.007196471	0.67240757	-0.16369727	0.492	79.0	533.0626392364502
425	0.25438598	0.43551555	1.0	0.0	8.745614	0.28354794	0.00027689125	0.28364775	0.28277573	426000	0.07360341	0.1665494	-0.027279817	-0.0037224293	0.529339	0.05210375	0.0	11.0	534.0878720283508
426	0.3043478	0.4601307	1.0	0.0	8.695652	0.22243866	0.00027709553	0.22253858	0.22166654	427000	-0.041384943	0.18643723	0.0010028854	-0.0020386279	0.7386795	0.072275884	0.0	0.0	535.1803913116455
427	0.2631579	0.44034737	1.0	0.0	8.736842	0.26775807	0.0002772401	0.26785803	0.266986	428000	0.032776445	0.16801894	-0.00279136	-0.0013961345	0.6276725	0.025578437	0.0	23.0	536.3835783004761
428	0.24561404	0.43045068	1.0	0.0	8.754386	0.23012738	0.00027705875	0.23022729	0.22935526	429000	0.011858677	0.15913643	-0.00011627283	-0.00024391711	0.71668243	0.03320666	0.0	0.0	537.4304850101471
429	0.3043478	0.4601307	1.0	0.0	8.695652	0.21431665	0.00027705875	0.21441655	0.21354452	430000	-0.051302895	0.18723659	-0.0062480792	-0.0028375387	0.66083807	-0.15195026	0.511	79.0	538.6004595756531
430	0.22807017	0.4195881	1.0	0.0	8.77193	0.26824018	0.00027588443	0.26833913	0.2674671	431000	0.076341845	0.15549795	-0.022981275	-0.0048276633	0.5424575	0.04937678	0.0	11.0	541.41708111763
431	0.28070176	0.44934204	1.0	0.0	8.719298	0.19808842	0.00027704035	0.1981883	0.19731627	432000	-0.04336223	0.17614059	0.0009703897	-0.0022752583	0.72803456	0.057821885	0.0	0.0	542.4575486183167
432	0.28070176	0.44934204	1.0	0.0	8.719298	0.24628781	0.00027707714	0.24638768	0.24551564	433000	-0.0023922697	0.17384763	4.8555667e-05	-2.2351742e-07	0.75066733	0.0795933	0.0	0.0	543.4597444534302
433	0.33043477	0.4703697	1.0	0.0	8.669565	0.24607065	0.00027818658	0.24617137	0.24529934	434000	-0.04085033	0.19533071	0.0006936379	-0.00204131	0.77117264	0.09894359	0.0	0.0	544.4612505435944
434	0.33913043	0.47341418	1.0	0.0	8.66087	0.29191548	0.00027822074	0.29201627	0.29114425	435000	-0.009309761	0.1960457	0.00013979152	-5.5000186e-05	0.78829867	0.111602396	0.0	0.0	545.5476727485657
435	0.33043477	0.4703697	1.0	0.0	8.669565	0.2994287	0.00027838504	0.29952958	0.29865757	436000	0.0069781723	0.1933455	-0.0034328366	-6.4224005e-05	0.59382963	0.024201008	0.0	18.0	546.5900115966797
436	0.20353982	0.40263057	1.0	0.0	8.79646	0.29132313	0.0002761796	0.29142216	0.29055014	437000	0.10253992	0.15015516	-0.005611524	-0.012954414	0.6700882	0.032760832	0.0	7.0	547.6093692779541
437	0.3043478	0.4601307	1.0	0.0	8.695652	0.17640604	0.00027694833	0.17650588	0.17563385	438000	-0.086904146	0.19271311	-0.010690309	-0.0083146095	0.66099477	-0.15182903	0.461	79.0	548.7767021656036
438	0.23684211	0.4251446	1.0	0.0	8.763158	0.2675288	0.00027625335	0.26762792	0.2667559	439000	0.050661493	0.15855002	-6.908551e-05	-0.0037040561	0.8750365	0.18329789	0.552	0.0	549.8296537399292
439	0.27192983	0.44495392	1.0	0.0	8.72807	0.20679331	0.0002773346	0.20689328	0.20602125	440000	-0.022897242	0.17127624	-0.009587223	-0.0009739101	0.5407601	0.03399658	0.0	17.0	550.8909301757812
440	0.31304348	0.46373188	1.0	0.0	8.686956	0.23806307	0.00027704035	0.23816289	0.23729086	441000	-0.034939513	0.18888628	0.0003221631	-0.0013994426	0.7232682	0.04055155	0.0	0.0	553.5876858234406
441	0.27192983	0.44495392	1.0	0.0	8.72807	0.27570724	0.00027712996	0.27580714	0.27493513	442000	0.032284122	0.17169629	-0.0018734392	-0.0013962388	0.6552551	0.023072276	0.0	21.0	554.6870684623718
442	0.3043478	0.4601307	1.0	0.0	8.695652	0.23799516	0.00027715074	0.2380951	0.23722307	443000	-0.029191192	0.18527457	-0.00432859	-0.0008761287	0.6717267	-0.1611988	0.504	79.0	555.880357503891
443	0.24561404	0.43045068	1.0	0.0	8.754386	0.2679532	0.00027718506	0.2680531	0.2671811	444000	0.061715614	0.16174568	-0.023652617	-0.0028481632	0.53235674	0.05245173	0.0	12.0	556.9693777561188
444	0.25438598	0.43551555	1.0	0.0	8.745614	0.21390747	0.00027694833	0.21400729	0.21313526	445000	-0.010158187	0.1628891	-0.0011715693	-7.0914626e-05	0.65888834	-0.14199966	0.0	79.0	558.2356417179108
445	0.33043477	0.4703697	1.0	0.0	8.669565	0.22245249	0.00027811335	0.22255321	0.22168118	446000	-0.053598657	0.1980221	-0.00058669597	-0.0047237724	0.8606255	0.17105877	0.566	0.0	559.2412326335907
446	0.27192983	0.44495392	1.0	0.0	8.72807	0.29212582	0.00027689125	0.29222563	0.2913536	447000	0.0574319	0.17319056	-0.01922103	-0.0028844774	0.55334723	0.061802633	0.0	10.0	560.2530951499939
447	0.3478261	0.47628045	1.0	0.0	8.652174	0.23769313	0.00027833297	0.23779397	0.23692194	448000	-0.06805501	0.2034019	-0.0065182894	-0.0048003793	0.64919716	-0.13600115	0.469	79.0	561.4284093379974
448	0.25438598	0.43551555	1.0	0.0	8.745614	0.30776045	0.00027731346	0.3078604	0.3069884	449000	0.089226425	0.17008783	-0.023434326	-0.0072511584	0.5553673	0.06393852	0.0	11.0	562.4477672576904
449	0.25438598	0.43551555	1.0	0.0	8.745614	0.22224303	0.0002771691	0.22234292	0.22147089	450000	-0.0022553476	0.16281779	-9.144936e-05	0.0	0.64582443	-0.086601496	0.0	79.0	563.6096012592316
450	0.25438598	0.43551555	1.0	0.0	8.745614	0.22234167	0.00027694833	0.22244152	0.2215695	451000	-0.0042953957	0.16281778	4.2058527e-06	-4.4703484e-08	0.6060762	-0.07617052	0.0	79.0	566.5054442882538
451	0.3478261	0.47628045	1.0	0.0	8.652174	0.22235365	0.00027785686	0.22245431	0.22158228	452000	-0.087321475	0.2057631	-0.0007652715	-0.007149264	0.6103696	-0.08731083	0.444	79.0	567.7402293682098
452	0.19469027	0.3959621	1.0	0.0	8.805309	0.30759412	0.00027584753	0.30769312	0.3068211	453000	0.13211478	0.15160565	-0.018160328	-0.019023553	0.5998864	0.055633195	0.0	8.0	568.8331899642944
453	0.25438598	0.43551555	1.0	0.0	8.745614	0.17146009	0.00027724268	0.17156002	0.17068799	454000	-0.045426637	0.16540143	0.00094632804	-0.0025744587	0.74122804	0.070005804	0.0	0.0	569.9061136245728
454	0.23684211	0.4251446	1.0	0.0	8.763158	0.22152483	0.00027610827	0.22162388	0.22075185	455000	0.010711886	0.15506506	-0.0008255178	-0.00022210181	0.6284858	0.021325668	0.0	40.0	571.060818195343
455	0.33913043	0.47341418	1.0	0.0	8.66087	0.20677222	0.00027824152	0.20687301	0.20600098	456000	-0.08609838	0.20453201	-0.014065668	-0.008502439	0.6778489	-0.16742936	0.499	79.0	572.2807395458221
456	0.22807017	0.4195881	1.0	0.0	8.77193	0.2977691	0.0002757367	0.297868	0.296996	457000	0.110428736	0.16047339	-0.03345175	-0.009801418	0.52580297	0.06140149	0.0	11.0	573.5185251235962
457	0.22807017	0.4195881	1.0	0.0	8.77193	0.20022443	0.0002762561	0.20032348	0.19945145	458000	-0.0010292475	0.15067184	-2.2321125e-05	-2.130866e-06	0.6506543	-0.062179875	0.0	79.0	574.7543420791626
458	0.24561404	0.43045068	1.0	0.0	8.754386	0.19877571	0.00027729786	0.1988757	0.19800366	459000	-0.017519943	0.15913822	-0.0008913912	-0.0002452433	0.62922007	-0.11229887	0.0	79.0	575.9891786575317
459	0.21238938	0.40899897	1.0	0.0	8.787611	0.2142638	0.0002761822	0.21436286	0.21349083	460000	0.029390134	0.14251563	-0.008035786	-0.0008622706	0.5795929	0.03816113	0.0	13.0	577.0906066894531
460	0.28947368	0.45351818	1.0	0.0	8.710526	0.18512975	0.00027705875	0.18522964	0.18435761	461000	-0.061737172	0.18199332	0.0005305484	-0.0046794415	0.7238437	0.041409913	0.0	0.0	579.9033052921295
461	0.2631579	0.44034737	1.0	0.0	8.736842	0.2529536	0.00027703817	0.25305346	0.25218144	462000	0.018947082	0.16713144	-0.0011465028	-0.00051145256	0.655308	0.024837296	0.0	32.0	581.0295712947845
462	0.2631579	0.44034737	1.0	0.0	8.736842	0.23044205	0.00027709553	0.23054194	0.22966991	463000	-0.0019063642	0.166619	-0.00016032136	-1.937151e-07	0.66915655	-0.10459849	0.0	79.0	582.3305895328522
463	0.27192983	0.4449539	1.0	0.0	8.72807	0.23024243	0.00027724268	0.23034237	0.22947034	464000	-0.007870622	0.17035836	-0.0034356564	-6.195903e-05	0.5884081	-0.06335007	0.0	79.0	583.8679509162903
464	0.25438598	0.43551555	1.0	0.0	8.745614	0.23817927	0.00027715074	0.2382792	0.23740716	465000	0.011895142	0.16306677	-0.0009601228	-0.0002489686	0.6281695	0.022300677	0.0	34.0	585.0053770542145
465	0.25438598	0.43551555	1.0	0.0	8.745614	0.22220273	0.00027711396	0.22230259	0.22143055	466000	-0.002143116	0.16281757	6.996095e-06	-8.940697e-08	0.7123291	0.022879155	0.0	0.0	586.0820882320404
466	0.39655173	0.4891814	1.0	0.0	8.603448	0.2223541	0.00027927058	0.22245578	0.22158375	467000	-0.1212223	0.22938934	-0.017907739	-0.016848236	0.67118996	-0.16277774	0.522	79.0	587.3347375392914
467	0.31304348	0.46373188	1.0	0.0	8.686956	0.35169253	0.0002768545	0.35179234	0.35092032	468000	0.086448014	0.1932829	-0.031018153	-0.0057920516	0.5315916	0.06951469	0.0	11.0	588.4469907283783
